X,Y,highway,name,bus,public_transport,ref,network,check_date,description,gtfs_agency_id,gtfs_agency_name,gtfs_agency_url,gtfs_description,gtfs_id,gtfs_location_type,gtfs_stop_code,license,wheelchair,shelter,gtfs_parent_station,bench,tactile_paving,route_ref
-105.245111,39.9858971,bus_stop,Table Mesa Dr & S 42nd St,yes,platform,16683,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,16683,0,16683,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,no,,no,,
-105.244754,39.9857431,bus_stop,Table Mesa Dr & S 43rd St,yes,platform,16682,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,16682,0,16682,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.250824,39.9847381,bus_stop,Table Mesa Dr & S Broadway,yes,platform,16686,Regional Transportation District,2017/3/4,Vehicles Travelling Northeast,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling Northeast,16686,0,16686,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.252912,39.9840401,bus_stop,Table Mesa Dr & Stanford Ave,yes,platform,19313,Regional Transportation District,2017/3/4,Vehicles Travelling Southwest,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling Southwest,19313,0,19313,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.240079,39.9859371,bus_stop,Table Mesa Dr & Tantra Dr,yes,platform,16685,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,16685,0,16685,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,yes,33844,yes,,
-105.24081,39.9857361,bus_stop,Table Mesa Dr & Tantra Dr,yes,platform,21103,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,21103,0,21103,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,yes,33844,yes,,
-105.254358,39.9823071,bus_stop,Table Mesa Dr & Yale Rd,yes,platform,19311,Regional Transportation District,2017/3/4,Vehicles Travelling Northeast,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling Northeast,19311,0,19311,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.255469,39.9815451,bus_stop,Table Mesa Dr & Yale Rd,yes,platform,19315,Regional Transportation District,2017/3/4,Vehicles Travelling Southwest,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling Southwest,19315,0,19315,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.239925,39.9863281,bus_stop,Tantra Dr / Table Mesa,yes,platform,33844,Regional Transportation District,2017/3/4,Vehicles Travelling North,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling North,33844,1,33844,http://www.rtd-denver.com/Developer-licenseagreement.shtml,,,,,,
-105.225853,39.9966201,bus_stop,Tenino Ave & 55th St,yes,platform,22432,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,22432,0,22432,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.229498,39.9965401,bus_stop,Tenino Ave & Manhattan Dr,yes,platform,19817,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,19817,0,19817,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.229471,39.9964161,bus_stop,Tenino Ave & Manhatten Dr,yes,platform,33876,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,33876,0,33876,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.226048,39.9964831,bus_stop,Tenino Ave & Oneida St,yes,platform,33875,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,33875,0,33875,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.232022,39.9907661,bus_stop,Thunderbird Dr & Qualla Dr,yes,platform,22276,Regional Transportation District,2017/3/4,Vehicles Travelling South,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling South,22276,0,22276,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,no,,no,no,
-105.232036,39.9927021,bus_stop,Thunderbird Dr & Sioux Dr,yes,platform,22275,Regional Transportation District,2017/3/4,Vehicles Travelling South,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling South,22275,0,22275,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,no,,no,no,
-105.232071,39.9895281,bus_stop,Thunderbird Dr & Thunderbird Cir,yes,platform,22277,Regional Transportation District,2017/3/4,Vehicles Travelling South,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling South,22277,0,22277,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,no,,no,no,
-105.103104,40.0171381,bus_stop,US 287 & Arapahoe Rd,yes,platform,33109,Regional Transportation District,2017/3/4,Vehicles Travelling South,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling South,33109,0,33109,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.102759,40.0167091,bus_stop,US 287 & Arapahoe Rd,yes,platform,33110,Regional Transportation District,2017/3/4,Vehicles Travelling North,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling North,33110,0,33110,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.090023,39.9678861,bus_stop,US 287 & Campus Dr,yes,platform,25901,Regional Transportation District,2017/3/4,Vehicles Travelling North,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling North,25901,0,25901,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.103068,40.0035661,bus_stop,US 287 & Diamond Cir,yes,platform,19959,Regional Transportation District,2017/3/4,Vehicles Travelling South,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling South,19959,0,19959,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,yes,,,,
-105.10269,40.0043711,bus_stop,US 287 & Diamond Cir,yes,platform,19961,Regional Transportation District,2017/3/4,Vehicles Travelling North,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling North,19961,0,19961,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.090056,39.9584521,bus_stop,US 287 & Dillon Rd,yes,platform,17959,Regional Transportation District,2017/3/4,Vehicles Travelling North,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling North,17959,0,17959,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.090469,39.9575211,bus_stop,US 287 & Dillon Rd,yes,platform,17972,Regional Transportation District,2017/3/4,Vehicles Travelling South,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling South,17972,0,17972,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.090439,39.9719741,bus_stop,US 287 & Empire Rd,yes,platform,21286,Regional Transportation District,2017/3/4,Vehicles Travelling South,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling South,21286,0,21286,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.090004,39.9729121,bus_stop,US 287 & Exempla Cir,yes,platform,21285,Regional Transportation District,2017/3/4,Vehicles Travelling North,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling North,21285,0,21285,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.103065,40.0101891,bus_stop,US 287 & Lucerne Dr,yes,platform,19099,Regional Transportation District,2017/3/4,Vehicles Travelling South,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling South,19099,0,19099,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.102748,40.0106471,bus_stop,US 287 & Lucerne Dr,yes,platform,19971,Regional Transportation District,2017/3/4,Vehicles Travelling North,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling North,19971,0,19971,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.090427,39.9670301,bus_stop,US 287 & South Pointe Dr,yes,platform,25900,Regional Transportation District,2017/3/4,Vehicles Travelling South,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling South,25900,0,25900,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.167602,39.9591541,bus_stop,US 36 / McCaslin Station East Side,yes,platform,33739,Regional Transportation District,2017/3/4,Vehicles Travelling North,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling North,33739,1,33739,http://www.rtd-denver.com/Developer-licenseagreement.shtml,,,,,,
-105.168041,39.9580221,bus_stop,US 36 & McCaslin Station Gate A,yes,platform,19775,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,19775,0,19775,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,34706,,,
-105.168151,39.9581611,bus_stop,US 36 & McCaslin Station Gate B,yes,platform,34655,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,34655,0,34655,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,34706,,,
-105.167351,39.9590101,bus_stop,US 36 & McCaslin Station Gate D,yes,platform,19732,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,19732,0,19732,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,33739,,,
-105.167154,39.9589801,bus_stop,US 36 & McCaslin Station Gate E,yes,platform,34656,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,34656,0,34656,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,33739,,,
-105.168557,39.9579941,bus_stop,US 36 / McCaslin Station West Side,yes,platform,34706,Regional Transportation District,2017/3/4,Vehicles Travelling South,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling South,34706,1,34706,http://www.rtd-denver.com/Developer-licenseagreement.shtml,,,,,,
-105.1656994,39.9571597,bus_stop,US 36 & McCaslin Stn Gate F,yes,platform,25052,Regional Transportation District,2017/3/4,Vehicles Travelling South,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling South,25052,0,25052,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.1655116,39.9584457,bus_stop,US 36 & McCaslin Stn Gate G,yes,platform,25046,Regional Transportation District,2017/3/4,Vehicles Travelling North,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling North,25046,0,25046,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.23454,39.9857801,bus_stop,US 36 & Table Mesa Station Gate A,yes,platform,34195,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,34195,0,34195,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,yes,33743,,,
-105.232717,39.9867061,bus_stop,US 36 & Table Mesa Station Gate B,yes,platform,33855,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,33855,0,33855,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,33743,,,
-105.232921,39.9867511,bus_stop,US 36 & Table Mesa Station Gate C,yes,platform,17891,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,17891,0,17891,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,33743,,,
-105.232758,39.9868701,bus_stop,US 36 & Table Mesa Station Gate D,yes,platform,22566,Regional Transportation District,2017/3/4,Vehicles Travelling Northeast,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling Northeast,22566,0,22566,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,33743,,,
-105.232168,39.9870341,bus_stop,US 36 & Table Mesa Station Gate E,yes,platform,16342,Regional Transportation District,2017/3/4,Vehicles Travelling Northwest,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling Northwest,16342,0,16342,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,yes,33743,,,
-105.253237,40.0291101,bus_stop,Valmont Rd & 30th St,yes,platform,16918,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,16918,0,16918,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.249075,40.0292831,bus_stop,Valmont Rd & 34th St,yes,platform,16919,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,16919,0,16919,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.249434,40.0291201,bus_stop,Valmont Rd & 34th St,yes,platform,16920,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,16920,0,16920,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.2427506,40.0291393,bus_stop,Valmont Rd & 47th St,yes,platform,20402,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,20402,0,20402,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.2435003,40.0293112,bus_stop,Valmont Rd & 47th St,yes,platform,20403,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,20403,0,20403,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.23516,40.0293091,bus_stop,Valmont Rd & Airport Rd,yes,platform,16926,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,16926,0,16926,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.23403,40.0291431,bus_stop,Valmont Rd & Airport Rd,yes,platform,16927,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,16927,0,16927,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.24575,40.0293371,bus_stop,Valmont Rd & Centergreen Ct,yes,platform,16921,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,16921,0,16921,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.246326,40.0291261,bus_stop,Valmont Rd & Centergreen Ct,yes,platform,16922,Regional Transportation District,2017/3/4,Vehicles Travelling East,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling East,16922,0,16922,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
-105.239172,40.0292471,bus_stop,Valmont Rd & Kings Ridge Blvd,yes,platform,16930,Regional Transportation District,2017/3/4,Vehicles Travelling West,RTD,Regional Transportation District,http://rtd-denver.com,Vehicles Travelling West,16930,0,16930,http://www.rtd-denver.com/Developer-licenseagreement.shtml,yes,,,,,
